time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
1484722800,32.6,99,32.3,2.31,4.5,265,273,4.2,0.2542
1484726400,33.5,97,32.8,2.71,5.35,274,278,5.2,0.2647
1484730000,34.8,95,33.4,3.2,5.12,272,274,6.3,0.2752
1484733600,36.2,91,33.8,3.81,5.71,265,266,7.9,0.2858
1484737200,37.3,88,34.1,4.03,6.13,263,264,8.4,0.2963
1484740800,38.3,86,34.4,4.03,6.04,256,258,8.5,0.3263
1484744400,39.7,83,35,4.37,6.28,254,256,9.5,0.3756
1484748000,40.2,83,35.4,4,5.94,257,257,9.2,0.425
1484751600,40,84,35.4,3.76,5.69,245,246,8.5,0.4744
1484755200,38.6,87,35.1,3.58,6.6,234,238,7.6,0.5237
1484758800,37.5,90,34.8,4,7.46,233,235,7.6,0.5731
1484762400,35.8,94,34.2,4.38,8.1,235,237,8.3,0.5944
1484766000,36.1,93,34.4,4.52,8.32,235,237,8.8,0.5876
1484769600,36.2,93,34.3,5.08,9.04,238,241,9.9,0.5808
1484773200,35.7,93,33.8,5.32,9.4,244,246,10.7,0.574
1484776800,34.9,93,33,5.15,9.08,252,253,10.7,0.5673
1484780400,33.3,94,31.7,4.79,8.61,259,261,10.2,0.5605
1484784000,32.4,93,30.5,4.66,8.1,255,257,9.4,0.5537
1484787600,31.8,93,30,3.86,7.01,253,256,9.1,0.5469
1484791200,31.6,93,29.7,3.35,6.18,253,256,7.6,0.5401
1484794800,31.2,94,29.6,3.04,5.79,243,249,6.4,0.5333
1484798400,30.8,95,29.6,2.44,4.92,235,246,5.8,0.5265
1484802000,30.2,96,29.1,3.26,6.46,230,235,5.9,0.4888
1484805600,29.3,96,28.4,3.62,7.2,242,245,6.6,0.4201
1484809200,29.3,97,28.5,2.94,6.06,252,257,6.6,0.3514
1484812800,30.7,95,29.4,3.42,5.76,249,253,6,0.2827
1484816400,32.9,91,30.5,2.91,4.34,254,255,6.8,0.214
1484820000,33.9,88,30.8,2.75,3.92,251,251,6.7,0.1452
1484823600,35.7,83,31.1,2.1,2.82,245,243,6.5,0.0765
1484827200,37.5,79,31.5,1.53,1.97,212,210,5.7,0.0405
1484830800,38.9,76,32.1,2.47,3.4,212,208,6.2,0.0372
1484834400,39.3,76,32.4,2.2,2.95,210,208,6.2,0.0339
1484838000,39.1,77,32.5,2.18,3.18,196,193,5.3,0.0305
1484841600,35.9,86,32.1,1.41,3.51,172,183,4.7,0.0272
1484845200,32.1,91,29.8,1.75,3.13,121,163,2.7,0.0239
1484848800,30.7,96,29.6,1.82,3.47,99,134,2.5,0.0224
1484852400,30.3,96,29.3,2.39,5.42,147,157,4,0.0229
1484856000,29.6,96,28.6,2.1,4.85,155,166,4.3,0.0234
1484859600,29.4,96,28.5,2.66,5.55,160,166,4.7,0.0239
1484863200,29.5,96,28.6,2.47,5.12,159,168,4.9,0.0244
1484866800,29.8,96,28.8,2.56,5.55,159,166,4.7,0.0248
1484870400,29.8,97,29,2.33,4.99,133,147,4.6,0.0253
1484874000,30.1,97,29.4,2.34,5.08,130,144,4.2,0.0258
1484877600,30.3,97,29.6,2.73,5.28,114,127,4.9,0.0263
1484881200,30.3,98,29.8,3.18,5.91,103,114,5.9,0.0268
1484884800,30.8,97,30.1,3.49,6.64,103,108,6.7,0.0273
1484888400,31,97,30.2,3.45,6.69,120,122,6.7,0.0413
1484892000,30.8,97,30.2,2.68,5.24,117,125,6.5,0.0688
1484895600,30.8,97,30.2,3.16,5.91,79,93,5.9,0.0964
1484899200,32,95,30.8,3.6,6.72,90,94,6.9,0.1239
1484902800,33.5,92,31.4,3.1,6.02,111,111,7,0.1515
1484906400,34.1,91,31.7,2.73,4.95,82,98,6.1,0.179
1484910000,35.9,85,32,3.22,5.12,83,86,6.9,0.2065
1484913600,36.4,84,32.1,2.8,4.4,90,90,6.8,0.2064
1484917200,35.6,89,32.6,2.2,3.93,90,97,5.9,0.1786
1484920800,35.3,91,33,2.47,4.62,76,85,4.5,0.1508
1484924400,35.4,92,33.2,2.18,4.34,74,82,4.7,0.123
1484928000,34.9,93,33.2,1.2,3.26,90,101,4,0.0952
1484931600,34,97,33.2,0.94,1.3,32,122,1.8,0.0673
1484935200,33.4,97,32.6,1.06,1.9,221,183,1.2,0.0577
1484938800,33.9,96,32.9,1.7,3.47,225,224,2.8,0.0662
1484942400,34.3,96,33.2,2.19,4.64,227,233,3.7,0.0747
1484946000,34.5,96,33.5,2.97,5.9,228,231,5.4,0.0833
1484949600,34.7,96,33.7,3.14,6.14,239,240,6,0.0918
1484953200,34.8,96,33.8,2.87,5.9,241,244,5.9,0.1003
1484956800,34.6,98,33.9,2.37,5.5,242,245,5.2,0.1088
1484960400,35,98,34.4,1.63,4.41,227,237,4.4,0.1174
1484964000,34.5,99,34.1,1.3,3.2,180,219,2.9,0.1259
1484967600,34.7,99,34.4,1.12,3.09,153,205,1.8,0.1344
1484971200,35.8,98,35.4,1.58,3.4,125,166,2.4,0.1429
1484974800,37,98,36.5,2.86,5.98,126,142,5.1,0.1494
1484978400,35.6,99,35.3,2.72,5.61,126,140,5.5,0.154
1484982000,35.8,99,35.7,2.62,6.06,130,142,4.8,0.1585
1484985600,37.4,99,37.1,2.91,6.31,139,151,5.3,0.163
1484989200,39.3,98,38.8,3.16,6.32,145,157,5.8,0.1675
1484992800,41.3,97,40.4,3.09,6.36,155,164,5.8,0.172
1484996400,43.2,95,42,3.09,6.26,151,163,6,0.1765
1.49E+09,45.1,94,43.4,3.01,6.38,165,171,6,0.1741
1485003600,48.3,90,45.5,3.71,5.11,183,183,7.3,0.1649
1485007200,49.8,88,46.4,3.86,5.77,190,189,8.1,0.1557
1485010800,49.1,90,46.2,2.82,5.53,197,193,7.9,0.1465
1485014400,46.4,95,44.9,2.38,6,165,178,5.5,0.1373
1485018000,43.2,98,42.7,3.16,6.93,145,160,5.5,0.128
1485021600,41.1,100,41,3.04,7.24,134,145,5.7,0.1195
1485025200,40.4,100,40.4,2.58,7.38,144,155,5.1,0.1118
1485028800,42,99,41.8,2.92,7.47,142,155,5.1,0.104
1485032400,39.8,100,39.8,2.31,6.7,175,179,5.2,0.0962
1485036000,40.4,100,40.4,2.38,6.2,165,180,3.9,0.0884
1485039600,41.3,100,41.3,2.51,6.56,175,188,4.3,0.0806
1485043200,42.6,99,42.3,2.63,5.87,189,194,4.4,0.0728
1485046800,42.9,99,42.5,2.38,5.19,202,205,4.6,0.0651
1485050400,38.8,100,38.8,2.56,4.56,201,218,4.1,0.0573
1485054000,36.6,100,36.6,2.34,3.29,160,200,3.6,0.0495
1485057600,35.7,100,35.7,2.15,3.24,152,189,3,0.0417
1485061200,35,100,35,1.7,2.4,140,180,2.8,0.0428
1485064800,34,100,34,1.75,1.71,156,173,2.6,0.0527
1485068400,34.1,100,34.1,1.32,2.28,171,165,2.4,0.0627
1485072000,36.8,99,36.6,1.4,3.61,180,177,2.6,0.0727
1485075600,38.7,99,38.4,0.85,2.86,201,192,2.6,0.0826
1485079200,40.7,98,40.2,0.95,2.51,162,185,2.3,0.0926
1485082800,43.5,97,42.8,1.58,1.75,145,149,3.6,0.1025
1485086400,45.6,94,44,1.63,1.77,133,133,4,0.1021
1485090000,45,96,43.9,1.6,2.52,90,97,3.9,0.0913
1485093600,44.8,95,43.4,1.81,3.2,96,104,6.1,0.0805
1485097200,42.6,97,41.8,2.14,4.65,101,115,6.4,0.0698
1485100800,38.8,100,38.8,2.12,4.25,98,117,4.1,0.059
1485104400,37.2,100,37.2,1.02,1.68,11,107,2.7,0.0482
1485108000,37.7,100,37.7,0.86,0.91,36,84,1.7,0.0456
1485111600,36.3,100,36.3,1.53,2.6,58,74,2.3,0.0511
1485115200,37.7,100,37.6,2.19,5.26,66,81,3.7,0.0566
1485118800,38.3,100,38.2,2,5.47,87,99,4,0.0621
1485122400,38.3,99,38.1,3.57,7.3,108,113,6.6,0.0676
1485126000,37.4,100,37.3,2.88,6.35,110,118,6.7,0.0731
1485129600,36.9,100,36.8,2.52,5.83,97,112,5.3,0.0786
1485133200,36.7,99,36.6,2.5,5.87,90,104,4.7,0.0841
1485136800,36.6,98,36,2.6,5.8,92,105,4.7,0.0897
1485140400,35.8,98,35.3,2.34,5.2,70,90,4.7,0.0952
1485144000,35.7,98,35,2.75,5.76,71,82,4.9,0.1007
1485147600,35.8,97,35.1,3.01,6.3,75,80,5.6,0.1031
1485151200,36.4,97,35.6,2.73,5.71,82,87,5.7,0.1024
1485154800,36.2,97,35.5,2.67,5.71,77,86,5.1,0.1017
1485158400,36.7,96,35.7,2.62,5.46,72,82,4.9,0.1009
1485162000,37.5,94,36.1,2.96,5.72,78,85,5.4,0.1002
1485165600,38.4,95,36.9,2.93,5.8,82,91,5.7,0.0995
1485169200,38.2,95,36.8,2.71,5.22,86,95,5.7,0.0988
1485172800,38.6,95,37.2,2.4,4.34,92,98,5.2,0.1097
1485176400,39.3,94,37.6,2.2,3.72,93,96,5.3,0.1321
1485180000,38.8,95,37.5,2.06,3.86,67,80,4.5,0.1546
1485183600,38.4,96,37.3,1.86,3.69,36,57,3.8,0.177
1485187200,37.7,97,37,1.98,4.5,41,53,3.4,0.1995
1485190800,37.2,98,36.6,2.3,5.09,34,47,4.1,0.2219
1485194400,36.4,99,36.1,2.28,5.08,38,54,4.2,0.223
1485198000,36.6,99,36.3,2.42,5.69,60,72,4.3,0.2028
1485201600,36.7,97,36,2.57,5.71,77,87,4.7,0.1826
1485205200,35.8,95,34.6,2.91,6.01,86,93,5.3,0.1623
1485208800,34.3,96,33.2,2.01,4.7,84,91,5.3,0.1421
1485212400,33.3,96,32.2,2.3,5.22,88,95,4,0.1219
1485216000,33.1,95,31.9,2.82,6.06,96,103,5.2,0.1016
1485219600,33,95,31.8,1.8,4.55,93,109,5.2,0.0814
1485223200,32.9,95,31.7,1.71,4.09,97,112,3.2,0.0612
1485226800,33,96,31.9,1.48,3.72,118,126,3.3,0.041
1485230400,32.8,96,31.9,1.71,3.97,111,124,3.1,0.0207
1485234000,33,96,32,1.39,3.47,111,123,3.3,0.0136
1485237600,33,97,32.1,0.22,0.67,297,207,2.5,0.0196
1485241200,33,98,32.5,1.39,2.1,291,273,2.2,0.0256
1485244800,33.9,96,33,1.68,3.32,287,291,2.9,0.0316
1485248400,34.7,95,33.4,1.8,3.76,289,295,3.4,0.0375
1485252000,35.1,95,33.8,2.33,3.64,301,302,4.8,0.0435
1485255600,36,96,34.9,2.66,3.94,304,306,5.6,0.0495
1485259200,36.8,95,35.7,2.83,4.19,302,303,6.1,0.0598
1485262800,37,95,35.7,3.24,4.78,304,307,6.7,0.0745
1485266400,37.6,89,34.8,3.5,5.04,307,309,7.6,0.0891
1485270000,36.8,90,34.2,3.58,5.26,306,309,7.5,0.1037
1485273600,35.6,94,34,2.8,4.76,305,309,7.3,0.1184
1485277200,34.6,96,33.7,2.69,4.89,315,319,5.3,0.133
1485280800,33.9,98,33.3,2.24,4.38,297,305,5.1,0.1406
1485284400,33.9,98,33.5,1.99,4.18,288,291,4,0.1412
1485288000,34.2,98,33.8,2.06,4.52,293,298,3.7,0.1418
1485291600,34.4,97,33.7,2.52,5.24,304,305,4.6,0.1424
1485295200,34.2,96,33.3,2.31,4.75,288,300,4.6,0.143
1485298800,33.4,98,32.8,2.5,4.95,272,284,4.5,0.1436
1485302400,33.5,98,32.9,2.26,4.49,283,291,4.7,0.1442
1485306000,33.1,98,32.7,2.06,4.08,293,306,4,0.1448
1485309600,32.1,99,31.8,2.61,5.23,266,277,4.7,0.1454
1485313200,32.6,98,32.1,2.5,4.84,270,277,5.3,0.146
1485316800,32.5,98,32.1,1.8,3.69,270,283,4.5,0.1466
1485320400,31.8,99,31.6,1.34,2.81,243,274,3.2,0.1462
1485324000,33.3,100,33.2,1.3,2.06,203,247,2.7,0.1448
1485327600,33.4,99,33.2,1.71,3.36,201,217,3,0.1434
1485331200,34.5,98,33.9,2.01,3.45,186,197,4.6,0.142
1485334800,35.5,93,33.6,1.66,2.25,155,159,4.4,0.1406
1485338400,36.6,89,33.7,2.04,2.75,169,170,4.9,0.1393
1485342000,36.9,87,33.5,2.61,3.93,184,187,5.6,0.1379
1485345600,37.7,84,33.4,1.97,2.94,156,162,5.6,0.138
1485349200,37.8,84,33.4,2.36,3.76,126,130,5.1,0.1396
1485352800,38.3,86,34.3,2.64,3.85,115,118,8.8,0.1412
1485356400,36.2,95,34.9,2.6,4.08,88,101,8.7,0.1428
1485360000,35.5,96,34.4,2.16,4.34,77,98,5.3,0.1445
1485363600,34.6,96,33.6,1.77,3.59,74,103,4,0.1461
1485367200,33,99,32.8,1.25,2.02,61,81,3.8,0.1449
1485370800,32.7,100,32.6,0.72,0.85,56,159,2.3,0.141
1485374400,32.4,100,32.4,0.8,0.8,360,270,1.7,0.137
1485378000,32.4,100,32.3,1.35,2.53,318,288,2.4,0.1331
1485381600,33,99,32.8,1.5,3.4,266,284,2.5,0.1291
1485385200,33.5,99,33.2,1.93,4.12,249,264,3.4,0.1252
1485388800,33.4,100,33.4,2.06,4.2,247,258,3.7,0.1212
1485392400,33.2,100,33.1,2.2,4.27,240,249,3.9,0.1173
1485396000,33,100,32.9,2.42,4.56,246,255,4.5,0.1133
1485399600,32.6,100,32.5,2.8,4.92,270,275,4.9,0.1094
1485403200,32.3,98,31.9,2.72,5.05,287,297,5.3,0.1054
1485406800,32.1,98,31.5,2.91,5.3,297,306,5.6,0.1495
1485410400,32.2,97,31.6,3.09,5.74,299,311,6.5,0.2417
1485414000,32.4,97,31.6,3.97,6.88,304,311,7.4,0.3338
1485417600,33,95,31.8,4.31,7.39,316,320,8.4,0.4259
1485421200,34.2,90,31.6,6.02,9.6,328,329,12.2,0.5181
1485424800,35.2,82,30.3,5.86,8.94,323,324,11.8,0.6102
1485428400,37.2,72,28.9,6.22,9.26,315,315,12.7,0.7024
1485432000,36.8,76,29.9,6.33,9.71,301,302,13.1,0.7592
1485435600,36.5,78,30.3,5.14,8.18,297,297,12.8,0.7806
1485439200,38.2,72,29.8,5.7,8.62,292,292,13.4,0.8021
1485442800,37.4,71,28.8,5.82,9.18,286,286,12,0.8235
1485446400,35.7,76,28.8,4.98,8.88,280,284,11.8,0.845
1485450000,33.8,80,28.4,4.65,8.61,279,283,10,0.8665
1485453600,31.7,83,27.1,5.3,9.48,281,284,9.2,0.8734
1485457200,30.7,80,25.4,5.46,9.68,284,286,10.5,0.8659
1485460800,29.6,76,23.1,5.58,9.81,285,287,11.1,0.8583
1485464400,28.9,78,22.9,5.05,9.08,278,281,11.1,0.8507
1485468000,28.4,84,24,4.5,8.23,270,275,10,0.8432
1485471600,28.8,85,24.8,4.7,8.13,270,275,9.2,0.8356
1485475200,28.5,86,24.8,4.7,8.12,270,274,9.3,0.8281
1485478800,28.1,87,24.7,4.31,7.68,274,278,9.2,0.8205
1485482400,27,89,24.3,4.3,7.82,269,274,8.5,0.813
1485486000,26.8,88,23.8,4.4,8.04,270,276,8.6,0.8054
1485489600,26.6,86,23,4.6,8.32,269,273,8.8,0.7978
1485493200,26,86,22.3,4.52,8.2,265,270,8.9,0.8021
1485496800,28,81,22.8,4.53,8.3,264,269,9.1,0.8182
1485500400,27.8,83,23.2,4.75,8.43,262,265,9.1,0.8342
1485504000,29.2,78,23.2,4.1,8.16,257,263,9.5,0.8503
1485507600,31.2,70,22.7,5.8,8.91,268,268,11,0.8664
1485511200,32.8,60,20.4,7.02,10.47,281,280,14.3,0.8825
1485514800,33.8,53,18.6,7.26,10.68,277,277,15,0.8985
1485518400,34.1,53,18.9,7.58,11.31,278,278,15.7,0.9071
1485522000,33.7,55,19.3,7.11,10.72,273,274,15.6,0.908
1485525600,33.1,56,19.2,6.8,10.3,268,269,15.2,0.909
1485529200,31.5,60,19.2,6.43,10.03,265,265,15.2,0.91
1485532800,30.2,62,18.7,5.63,9.34,258,260,13.1,0.911
1485536400,28.8,65,18.4,5.71,9.63,259,260,11.6,0.912
1485540000,27.7,70,19.2,5.35,9.01,249,253,11.6,0.8951
1485543600,27.6,68,18.5,5.6,9.46,254,257,11.5,0.8604
1485547200,27.1,68,18.1,5.34,9.08,257,259,11.5,0.8256
1485550800,26.8,68,17.7,5.35,9.23,262,265,11.2,0.7909
1485554400,26.4,69,17.7,5.45,9.14,263,265,11.2,0.7562
1485558000,26.3,72,18.6,4.88,8.3,259,261,10.9,0.7214
1485561600,26.3,75,19.4,4.44,7.91,247,252,9.9,0.6867
1485565200,26.2,77,20.1,4.19,7.83,237,243,9.1,0.6519
1485568800,26,79,20.3,3.92,8.45,232,243,7.9,0.6172
1485572400,26.2,77,20,4.98,8.48,248,251,10,0.5824
1485576000,26.7,76,20.1,4.59,7.87,250,252,10,0.5477
1485579600,26.9,76,20.3,4.34,8.51,244,250,9.3,0.544
1485583200,27.4,75,20.4,3.8,6.82,243,248,8.9,0.5712
1485586800,27.2,76,20.7,4.57,7.69,247,249,9,0.5985
1485590400,27.8,74,20.6,5.33,8.43,247,248,10.5,0.6258
1485594000,29,68,19.8,5.85,8.88,257,256,12.1,0.6531
1485597600,30.2,64,19.5,5.84,8.88,263,262,12.1,0.6803
1485601200,31.8,59,19.1,5.9,8.75,259,259,12.7,0.7076
1485604800,32.6,55,18.2,5.87,8.8,261,262,12.4,0.6965
1485608400,31.7,64,21,6.14,9.36,263,263,12.8,0.6469
1485612000,31.3,68,21.9,5.57,8.6,261,261,12.6,0.5973
1485615600,31.3,68,22.2,5.36,8.27,261,262,11.8,0.5477
1485619200,30.2,75,23.1,3.4,5.98,242,249,10.7,0.4981
1485622800,29.4,76,22.8,4.52,7.81,265,268,9.1,0.4485
1485626400,27.2,73,19.5,4.1,7.51,267,273,9,0.4261
1485630000,26.2,72,18.6,4.67,8.39,280,285,8.8,0.4307
1485633600,25.3,69,16.7,4.46,8.1,290,294,9.5,0.4353
1485637200,23.6,72,15.9,4.02,7.43,289,294,8.8,0.44
1485640800,22.7,74,15.6,3.83,7.07,290,295,7.6,0.4446
1485644400,22.1,73,14.7,4.08,7.22,287,292,7.7,0.4492
1485648000,21.1,69,12.3,4.11,7.39,288,293,8,0.4538
1485651600,20.3,67,11.1,3.86,7,287,292,7.9,0.4585
1485655200,19.8,67,10.7,3.61,6.67,284,289,7.3,0.4631
1485658800,19.5,68,10.5,3.35,6.29,280,288,6.7,0.4677
1485662400,19.4,68,10.5,3.01,5.77,274,284,6.1,0.4724
1485666000,18.8,71,11,2.8,5.32,270,282,5.3,0.4599
1485669600,19.6,72,12.1,2.21,5.41,288,298,4.7,0.4303
1485673200,19.9,72,12.4,2.82,5.28,287,297,5,0.4007
1485676800,22.2,68,13.1,2.67,4.27,283,291,5.4,0.3711
1485680400,24.3,55,10.3,4.27,6.05,303,304,9.3,0.3415
1485684000,25.7,50,9.7,4.86,6.84,307,308,10.7,0.3119
1485687600,26.3,46,8.2,4.5,6.39,307,310,10.6,0.2823
1485691200,26.5,49,9.7,3.89,5.45,314,316,10,0.2472
1485694800,27.6,44,8.7,3.98,5.61,298,301,9,0.2066
1485698400,26.7,49,10.2,3.94,5.64,306,307,9.1,0.1659
1485702000,27.1,46,9.1,3.79,5.48,288,291,8.7,0.1253
1485705600,26,49,9.6,2.39,3.4,327,332,8.2,0.0847
1485709200,23.6,60,11.6,2.3,3.88,34,35,5.1,0.0441
1485712800,21.1,61,9.7,1.75,4.18,336,349,4.5,0.0434
1485716400,20,65,10,2.4,4.62,360,5,4.3,0.0828
1485720000,18.5,70,10.2,2.22,4.28,8,11,4.2,0.1221
1485723600,18.6,66,9.3,2.21,4.6,355,360,3.6,0.1615
1485727200,18.8,71,11.1,2.57,4.83,347,354,4.3,0.2008
1485730800,18.9,69,10.5,2.64,4.87,335,341,4.8,0.2402
1485734400,17.5,68,8.6,2.77,5.27,311,327,4.8,0.2795
1485738000,17,67,7.8,3.28,6.18,322,331,5.8,0.3188
1485741600,17,67,8,3.26,5.99,317,327,5.9,0.3582
1485745200,16.7,69,8.3,3.61,6.42,316,323,6.4,0.3975
1485748800,15.9,71,8.1,3.55,6.51,310,317,6.5,0.4369
1485752400,15.2,72,7.7,3.54,6.54,299,309,6.5,0.4659
1485756000,14.7,70,6.6,3.19,6.59,302,312,6.5,0.4847
1485759600,15,69,6.9,3.5,6.39,301,310,6.5,0.5034
1485763200,17.5,63,6.9,3.62,5.85,298,303,7.3,0.5222
1485766800,19.6,52,4.9,3.83,5.44,303,306,8.8,0.5409
1485770400,21.7,41,1.6,3.81,5.25,300,301,9.1,0.5597
1485774000,23.1,34,-1.1,3.67,4.92,296,297,9.8,0.5784
1485777600,24,31,-2.2,3.32,4.46,286,286,9,0.5517
1485781200,24.3,30,-2.8,3.13,4.33,277,277,8.5,0.4795
1485784800,24.3,30,-2.6,2.5,3.4,272,270,8,0.4073
1485788400,24.3,30,-2.7,2.47,3.42,256,255,6.5,0.3352
1485792000,23.6,31,-2.3,2.33,3.71,245,243,6,0.263
1485795600,20,38,-1.5,1.73,2.76,190,226,4.4,0.1908
1485799200,17.1,47,0.1,1.78,4.78,142,164,2.4,0.1563
1485802800,17.7,45,-0.1,2.73,5.47,152,162,4.3,0.1597
1485806400,17.7,45,-0.1,2.69,5.48,158,165,4.4,0.163
1485810000,18.7,44,0.6,3.26,6.42,153,162,5.4,0.1663
1485813600,19.9,49,4,3.38,6.36,161,167,5.9,0.1696
1485817200,20.4,61,9,3.48,6.28,162,166,6.5,0.173
1485820800,20.6,71,12.7,3.52,6.35,145,154,6.6,0.1763
1485824400,21.3,76,15,3.58,6.58,144,152,6.7,0.1796
1485828000,21.3,80,16.1,3.28,6.19,142,149,6.7,0.1829
1485831600,22.2,80,16.9,3.55,6.38,140,145,6.4,0.1863
1485835200,22.7,80,17.5,3.47,6.31,134,139,6.6,0.1896
1485838800,23.6,80,18.5,3.2,5.8,129,135,6.4,0.1896
1485842400,24.9,83,20.5,3.18,5.96,118,125,6,0.1862
1485846000,25.2,84,21.1,2.68,5.13,117,123,6.2,0.1828
1485849600,26.8,79,21.2,3,4.91,120,123,5.7,0.1794
1485853200,27.5,78,21.6,2.68,3.89,117,119,6.3,0.176
1485856800,28.9,72,20.9,2.75,3.88,123,125,6.4,0.1726
1485860400,29.3,71,20.9,2.42,3.41,128,130,6.3,0.1692
1485864000,30.8,64,20,1.58,2.16,145,146,5.8,0.1561
1485867600,32.1,59,19.4,1.5,2,180,177,4.6,0.1332
1485871200,32.1,60,19.6,1.92,2.66,219,214,4.4,0.1103
1485874800,31.7,66,21.7,1.66,2.42,245,240,4.6,0.0875
1485878400,30.7,74,23.4,2.3,3.82,268,264,4.7,0.0646
1485882000,28.8,85,24.9,2.84,5.15,280,278,5.3,0.0417
1485885600,27.7,87,24.5,3.35,5.97,260,261,6.1,0.0709
1485889200,26.9,89,24.1,3.61,6.71,265,267,7.4,0.1519
1485892800,27.4,88,24.4,5.26,9.07,261,263,9.9,0.233
1485896400,27.2,81,22.1,5.79,9.79,260,262,11.8,0.3141
1485900000,27,77,20.9,5.83,9.82,264,266,11.6,0.3952
1485903600,26.6,76,20.1,5.71,9.81,266,268,11.6,0.4763
1485907200,26.2,77,20,5.6,9.7,269,270,11.4,0.5573
1485910800,25.5,80,20.1,5.2,9.3,269,270,11,0.6384
1485914400,24.5,86,20.9,4.61,8.81,266,267,10,0.7195
1485918000,24.3,88,21.3,4.74,8.92,263,266,9,0.8006
1485921600,23.9,90,21.3,4.64,8.81,263,267,9,0.8816
1485925200,23.6,90,21.2,4.7,8.91,269,273,9,0.8966
1485928800,25,88,22,4.5,8.67,273,277,9,0.8453
1485932400,24.9,87,21.5,4.4,8.39,273,278,8.6,0.7941
1485936000,27.3,80,21.8,4,8.05,269,276,8.7,0.7428
1485939600,30.1,70,21.5,4.72,7.05,275,277,9.8,0.6916
1485943200,32.6,58,19.3,4.53,6.46,276,278,10.1,0.6403
1485946800,34.4,47,16.4,5,7.11,272,272,11,0.5891
1485950400,35.8,43,15.8,5.9,8.5,271,271,12.6,0.5499
1485954000,35.7,42,14.7,6.6,9.8,272,272,13.8,0.5229
1485957600,34.9,47,16.8,6.41,9.63,274,274,13.8,0.4959
1485961200,34.4,47,16.4,5.71,8.84,274,275,13.3,0.4688
1485964800,32.1,57,18.4,4.1,7.42,271,275,11.6,0.4418
1485968400,29.4,62,18.2,4.27,8.01,286,290,8.4,0.4148
1485972000,26.3,71,18.2,2.86,6.41,282,293,8.2,0.4051
1485975600,25.5,74,18.4,3.58,6.96,300,305,6.2,0.4128
1485979200,24,72,16.1,3.74,7.18,304,309,6.9,0.4204
1485982800,22.3,71,14.4,3.19,6.2,302,308,6.9,0.4281
1485986400,21.1,71,13.2,3.08,6.09,306,312,5.6,0.4358
1485990000,20.3,72,12.6,2.97,5.84,303,308,5.1,0.4434
1485993600,19.8,76,13.4,2.84,5.45,309,313,4.9,0.4511
1485997200,19.2,80,14.1,2.28,4.55,293,303,4.6,0.4588
1486000800,19.6,79,14.3,2.22,4.18,262,281,3.9,0.4664
1486004400,19.4,80,14.1,2.89,5.5,256,269,4.7,0.4741
1486008000,19.1,81,14.1,3.51,6.31,267,273,6.1,0.4818
1486011600,19.6,75,13,4.3,7.43,271,275,8,0.5098
1486015200,19.2,72,11.5,4.62,8.1,265,269,9.7,0.558
1486018800,17.9,72,10.5,5.18,8.84,260,265,10.3,0.6063
1486022400,18.3,66,8.9,6.26,9.63,262,265,12.1,0.6545
1486026000,18.8,57,6.2,7.03,10.48,276,277,14.5,0.7028
1486029600,18.6,55,5.1,7.07,10.64,278,279,14.8,0.751
1486033200,19,52,4.1,6.86,10.21,278,278,14.7,0.7993
1486036800,20.1,48,3.7,6.65,9.8,277,278,14.3,0.8237
1486040400,20.7,46,3.3,6.44,9.48,276,277,13.9,0.8243
1486044000,21.2,46,3.5,6.2,9.1,271,272,13.6,0.8249
1486047600,20.8,47,3.6,5.8,8.7,268,269,13.2,0.8254
1486051200,20.1,48,3.3,5.82,8.92,265,266,12.2,0.826
1486054800,19,51,4,4.73,7.91,257,261,11.7,0.8266
1486058400,17.3,61,6.1,5.38,9.22,252,255,9.9,0.8126
1486062000,16.4,62,5.8,5.69,9.44,252,255,11.6,0.784
1486065600,15.7,63,5.3,5.48,9.28,255,259,11.5,0.7555
1486069200,15.6,64,5.7,5.2,8.67,259,263,11.1,0.7269
1486072800,15.3,67,6.4,4.93,8.18,252,258,10.9,0.6984
1486076400,15.5,68,6.7,4.53,7.6,248,254,10,0.6698
1486080000,15.9,69,7.5,4.21,6.84,252,258,8.9,0.6413
1486083600,16.4,70,8.3,4.06,6.45,260,263,8.3,0.6127
1486087200,16.8,65,7,4.41,7.13,274,276,9.2,0.5842
1486090800,16.7,63,6.3,4.6,7.22,271,274,9.4,0.5556
1486094400,16.4,60,4.9,4.5,7.1,267,272,9.4,0.5271
1486098000,15.9,60,4.6,4.1,6.34,257,264,9,0.5373
1486101600,14.1,67,5,4.48,7.53,246,253,8.6,0.5863
1486105200,13.8,66,4.4,4.31,7.52,248,256,9.2,0.6352
1486108800,15.1,62,4.3,5.18,7.75,260,263,9.8,0.6842
1486112400,17.1,48,0.6,5.66,8.43,278,280,12,0.7332
1486116000,17.5,42,-1.5,5.94,8.73,283,283,12.7,0.7822
1486119600,18.1,39,-2.8,6.09,8.81,284,285,13,0.8311
1486123200,18.9,38,-2.3,6.38,9.29,284,284,13.7,0.8282
1486126800,18.6,39,-2.4,6.5,9.63,284,285,13.8,0.7732
1486130400,18.9,38,-2.3,6.58,9.87,287,288,13.9,0.7183
1486134000,18.8,40,-1.8,6.26,9.43,287,287,13.8,0.6633
1486137600,19.1,39,-2,6.14,9.46,289,290,12.9,0.6084
