Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,Powercosump
1483500000,7.84,80.5,0.073,0.059,0.134,48496.77545
1483500600,7.59,80.4,0.076,0.07,0.115,48372.4292
1483501200,7.44,81.1,0.076,0.062,0.126,48687.02962
1483501800,7.59,81,0.082,0.044,0.111,48493.81457
1483502400,7.46,81.3,0.091,0.084,0.122,48253.86897
1483503000,6.991,82.5,0.086,0.084,0.108,48097.88716
1483503600,6.683,83.5,0.086,0.04,0.082,47473.36926
1483504200,6.447,84.1,0.087,0.062,0.108,46694.49349
1483504800,6.091,84.9,0.083,0.055,0.085,46678.03111
1483505400,5.88,85.9,0.083,0.055,0.111,46698.5759
1483506000,6.003,86.3,0.085,0.062,0.1,47098.92538
1483506600,5.904,86.7,0.085,0.062,0.119,47797.53941
1483507200,6.042,86.7,0.087,0.062,0.148,49415.50095
1483507800,5.976,86.8,0.085,0.077,0.119,49985.04172
1483508400,5.965,86.9,0.084,0.062,0.104,50488.069
1483509000,6.025,87.1,0.085,0.081,0.137,52329.38783
1483509600,5.946,86.9,0.084,0.07,0.122,54218.84654
1483510200,5.795,86.9,0.086,0.07,0.085,54255.65902
1483510800,5.488,87.1,0.087,0.029,0.134,54446.29558
1483511400,5.352,87.1,0.083,0.051,0.148,54368.86399
1483512000,5.076,87.7,0.082,0.066,0.122,55188.22581
1483512600,5.291,88.3,0.09,0.033,0.13,55447.57909
1483513200,5.364,87.7,0.087,0.051,0.122,55637.80979
1483513800,5.393,87.8,0.087,0.048,0.111,55391.86702
1483514400,5.524,87.7,0.088,0.051,0.145,53862.68225
1483515000,5.576,87.4,0.091,0.07,0.137,52353.6053
1483515600,5.421,86.9,0.09,0.07,0.122,51445.0565
1483516200,5.336,86.7,0.089,0.11,0.119,50552.457
1483516800,5.139,86.9,0.085,0.146,0.226,51194.56093
1483517400,5.01,87.2,0.09,0.878,0.816,52119.69293
1483518000,5.099,87.4,0.084,2.906,2.804,53091.13047
1483518600,4.917,87.5,0.09,6.456,6.283,54121.87833
1483519200,4.779,87.7,0.086,13.9,12.28,55426.547
1483519800,4.873,87.8,0.089,47.75,22.59,56794.22681
1483520400,4.872,87.2,0.088,70.5,26.46,58306.6093
1483521000,5.009,86.9,0.084,92.6,31.27,59981.71051
1483521600,5.065,86.6,0.088,118,34.1,60969.82015
1483522200,5.218,86.3,0.089,145.1,34.58,62116.02663
1483522800,5.54,85.9,0.088,170.9,36.58,62830.43708
1483523400,5.738,84.7,0.089,196.1,37.53,63411.3236
1483524000,6,84.1,0.091,220.3,39.42,64389.64168
1483524600,6.271,83,0.09,248.3,39.09,64848.48344
1483525200,6.593,81.6,0.09,272.8,39.92,66196.15435
1483525800,6.933,81.2,0.09,297.3,40.57,67007.31027
1483526400,7.22,81.2,0.091,320.5,40.4,68133.77443
1483527000,7.54,81,0.091,343.3,39.4,68548.12448
1483527600,8.01,79.8,0.088,354.4,40.51,69112.57222
1483528200,8.57,79,0.088,384.7,40.3,70023.68093
1483528800,9.04,78.5,0.09,402.8,39.82,70712.30793
1483529400,9.6,77.3,0.09,420.1,39.15,71419.45201
1483530000,10.14,75.6,0.094,436.2,38.96,72202.91928
1483530600,10.8,73.5,0.089,451.6,37.73,72371.48867
1483531200,11.47,70.1,0.085,466.4,37.49,72084.22667
1483531800,12,67.75,0.086,477,37.37,72706.15962
1483532400,12.6,66.24,0.088,485.7,36.72,72589.652
1483533000,13.19,65.44,0.086,492.7,36.75,73022.46299
1483533600,13.66,65.01,0.087,499.7,37.17,73022.98321
1483534200,13.92,63.81,0.086,503.9,37.24,73261.15267
1483534800,14.41,63.77,0.084,505.9,36.35,72929.07422
1483535400,14.86,61.6,0.087,508.4,36.78,72772.40309
1483536000,15.34,60.2,0.085,506.6,37.02,72492.6621
1483536600,16.13,58.43,0.085,503.5,38.74,71736.80739
1483537200,16.38,55.89,0.084,501,42.75,71215.19047
1483537800,17.05,55.46,0.087,486.7,45.15,71219.1001
1483538400,17.65,53.72,0.084,485.9,38.87,70929.74167
1483539000,17.55,50.78,0.082,468.6,43.49,70713.21997
1483539600,17.43,50.65,0.076,458.1,45.03,70324.93494
1483540200,17.4,53.26,0.077,448.2,46.62,70462.20563
1483540800,17.42,53.72,0.077,430.7,47.2,70949.51314
1483541400,17.49,56.59,0.077,418.2,45.45,70643.24098
1483542000,17.33,57.36,0.075,409.7,44.91,70386.6155
1483542600,17.23,59.17,0.075,391.1,50.26,70622.51996
1483543200,17.4,59.07,0.077,373.1,66.11,70254.06682
1483543800,17.38,59.6,0.077,354.9,96.9,70301.14913
1483544400,17.24,60.4,0.073,335.5,141.6,70047.37506
1483545000,17.07,61.2,0.073,314.5,199.9,69165.28793
1483545600,17.09,61.8,0.074,291,254.4,68438.98213
1483546200,17.3,61.47,0.075,266.4,281.1,68227.60253
1483546800,17.26,61.17,0.075,229.8,260.8,68546.89438
1483547400,17.36,61.04,0.077,211.4,249.6,68862.53312
1483548000,17.6,60.67,0.081,189.1,227.1,68862.89491
1483548600,17.57,59.83,0.077,160.3,195.4,69201.44447
1483549200,17.57,60.33,0.076,134.8,165.7,70993.95744
1483549800,17.24,61.83,0.074,112,138.9,74194.73595
1483550400,16.89,63.5,0.075,88,109.5,80509.24393
1483551000,16.35,66.23,0.073,71.1,89.7,87224.26193
1483551600,15.84,67.87,0.074,52.73,67.32,92621.03288
1483552200,15.44,69.54,0.073,27.54,32.7,94802.16064
1483552800,14.98,71.1,0.077,11.43,11.56,96050.17081
1483553400,14.57,72.3,0.079,7.03,7.05,96621.34131
1483554000,14.13,73.2,0.081,3.532,3.546,96590.26512
1483554600,13.22,75.6,0.083,1.142,1.22,96000.68131
1483555200,12.87,76.7,0.073,0.179,0.282,96143.2355
1483555800,12.43,77.4,0.073,0.106,0.089,96181.96975
1483556400,12.21,77.6,0.069,0.051,0.104,96266.46443
1483557000,12.06,78.1,0.075,0.044,0.093,96259.99621
1483557600,12.26,79.8,0.087,0.113,0.085,96763.44213
1483558200,13.39,79.2,0.086,0.106,0.078,95597.56564
1483558800,13.83,71.8,0.088,0.051,0.093,94864.046
1483559400,13.83,67.63,0.09,0.07,0.067,94966.04294
1483560000,13.8,66.7,0.086,0.095,0.082,94813.84071
1483560600,13.72,66.66,0.088,0.077,0.108,95551.63678
1483561200,13.55,67.73,0.089,0.066,0.093,96296.02825
1483561800,13.44,68.2,0.083,0.04,0.104,95896.22458
1483562400,13.32,68.83,0.087,0.044,0.093,95182.87381
1483563000,13.1,69.16,0.084,0.07,0.056,94825.64439
1483563600,12.82,69.5,0.086,0.044,0.122,94337.54431
1483564200,12.49,70.5,0.081,0.113,0.074,93400.8624
1483564800,12.28,70.8,0.083,0.033,0.13,92443.2143
1483565400,12.09,71.3,0.083,0.051,0.096,91314.88311
1483566000,11.9,71.1,0.088,0.044,0.089,90113.70728
1483566600,11.36,72.2,0.083,0.07,0.119,88475.90473
1483567200,10.96,73.9,0.084,0.077,0.148,87561.23881
1483567800,10.58,75.5,0.086,0.062,0.07,85939.98385
1483568400,10.44,76.3,0.082,0.073,0.074,84640.32356
1483569000,10.59,76.3,0.08,0.066,0.13,82891.28042
1483569600,10.66,75.7,0.087,0.088,0.115,80884.4056
1483570200,10.57,75.9,0.085,0.07,0.122,78813.09839
1483570800,10.4,76.1,0.085,0.073,0.13,76583.74331
1483571400,10.27,75.9,0.085,0.095,0.137,74685.41687
1483572000,9.89,77.6,0.083,0.051,0.126,72562.61863
1483572600,9.64,77.9,0.083,0.051,0.096,70623.82873
1483573200,9.64,77.7,0.084,0.055,0.126,68845.82376
1483573800,9.46,78,0.086,0.081,0.141,66976.71003
1483574400,9,79.7,0.085,0.048,0.119,64956.22213
1483575000,8.81,80.4,0.089,0.037,0.096,62810.09666
1483575600,9.04,80.1,0.087,0.07,0.141,61336.48257
1483576200,9.21,78.5,0.084,0.088,0.134,59814.76832
1483576800,9.03,77.4,0.086,0.077,0.074,58598.26588
1483577400,8.9,77.8,0.083,0.051,0.148,57321.18941
1483578000,8.39,80.1,0.084,0.091,0.108,56369.03941
1483578600,8.45,80.1,0.085,0.059,0.115,55471.90558
1483579200,8.54,78.6,0.085,0.106,0.111,54566.14645
1483579800,8.26,79.9,0.087,0.07,0.145,53439.55514
1483580400,8.04,80.4,0.087,0.059,0.126,51532.21601
1483581000,7.85,81.7,0.086,0.099,0.115,50997.71015
1483581600,7.78,81.5,0.087,0.077,0.111,49936.94077
1483582200,7.76,80.9,0.083,0.091,0.115,50161.51571
1483582800,7.72,81.3,0.088,0.088,0.126,50377.0922
1483583400,7.9,80.9,0.087,0.066,0.13,49770.29973
1483584000,7.87,80,0.081,0.062,0.159,49360.30999
1483584600,7.73,80.4,0.086,0.084,0.159,49147.56721
1483585200,7.53,81.3,0.084,0.077,0.145,48845.21179
1483585800,7.52,81,0.084,0.07,0.204,48961.73444
1483586400,7.53,80.7,0.082,0.066,0.163,48510.02251
1483587000,7.68,79.2,0.081,0.088,0.104,48340.67136
1483587600,7.57,78.1,0.083,0.066,0.141,48017.73634
1483588200,7.44,77,0.083,0.051,0.148,48204.20235
1483588800,7.27,77.4,0.08,0.066,0.152,48062.51885
1483589400,7.16,78.4,0.087,0.081,0.122,47926.79468
1483590000,6.985,79.5,0.087,0.081,0.152,47783.25613
1483590600,6.902,79.6,0.088,0.084,0.108,48060.0121
1483591200,6.898,79.4,0.085,0.066,0.111,48342.80563
1483591800,6.982,77.8,0.086,0.059,0.111,48524.09264
1483592400,6.998,77.3,0.083,0.077,0.148,48886.86065
1483593000,7.31,76.7,0.083,0.07,0.137,49005.10181
1483593600,7.36,75.1,0.086,0.07,0.141,49620.06611
1483594200,7.03,76,0.083,0.04,0.141,50146.27855
1483594800,6.8,78,0.085,0.055,0.167,50475.41603
1483595400,6.922,76.7,0.085,0.077,0.119,51716.07374
1483596000,6.923,72.5,0.087,0.062,0.1,53360.39502
1483596600,7.05,71.9,0.085,0.084,0.115,54076.97467
1483597200,7.02,72.9,0.084,0.066,0.134,54256.61135
1483597800,7.1,73.4,0.086,0.051,0.134,54602.94614
1483598400,6.894,73.7,0.083,0.081,0.093,55239.71184
1483599000,6.438,79.3,0.085,0.051,0.119,55505.13462
1483599600,5.973,80.6,0.089,0.066,0.141,55230.493
1483600200,5.967,79.9,0.085,0.07,0.119,55237.86449
1483600800,6.344,77,0.086,0.051,0.1,53485.65354
1483601400,6.165,78.9,0.088,0.07,0.111,52382.03979
1483602000,5.944,81.2,0.087,0.077,0.152,51132.46608
1483602600,5.915,81.8,0.088,0.066,0.163,50797.15097
1483603200,5.852,81.7,0.086,0.187,0.26,51249.96518
1483603800,6.054,81.1,0.085,0.922,0.86,52025.29854
1483604400,5.695,82.1,0.087,3.052,2.752,53547.82016
1483605000,5.731,83.2,0.086,6.559,6.446,54846.80594
1483605600,5.814,83.1,0.085,13.12,11.54,56179.96818
1483606200,5.33,81.5,0.085,51.16,24.26,56954.89792
1483606800,5.578,78.6,0.084,75.1,25.83,58122.22426
1483607400,6.087,75.2,0.085,98.3,26.97,59045.72228
1483608000,6.135,74.6,0.085,123,29.01,60296.22918
1483608600,5.959,75.5,0.082,148.3,30.93,61775.68046
1483609200,6.549,73.7,0.082,174.2,32.3,62498.81923
1483609800,6.844,71.2,0.085,200.3,33.84,63338.26603
1483610400,7.12,69.32,0.085,227.2,34.92,63893.13046
1483611000,7.5,66.81,0.086,252.9,36.09,64396.28212
1483611600,8.16,65.28,0.086,277.7,37.37,65554.74429
1483612200,8.7,62.64,0.086,300.1,38.78,66651.15567
1483612800,8.82,65.24,0.084,322.5,40.38,67518.60274
1483613400,9.13,64.67,0.087,344.2,42.41,67837.65373
1483614000,9.73,63.47,0.086,365.7,44.35,68442.9089
1483614600,10.31,63.71,0.083,384.3,45.19,69330.41605
1483615200,10.92,62.44,0.085,401.8,45.14,69696.30415
1483615800,11.58,59.17,0.086,419.3,44.21,70230.51932
1483616400,12.02,59,0.086,433.4,45.06,70376.8375
1483617000,12.61,60.1,0.084,447.5,45.84,70037.19701
1483617600,13.33,61.37,0.084,459.9,46.63,69932.10136
1483618200,14.15,62.6,0.085,468.9,47.67,70745.89753
1483618800,14.53,61.74,0.084,479.2,48.59,71930.65704
1483619400,14.93,59.53,0.085,483.6,49.94,72477.46756
1483620000,15.46,57.7,0.085,488.2,51.74,72162.16067
1483620600,15.9,57.5,0.082,492.2,52.85,72618.73321
1483621200,16.26,57.93,0.084,494.6,53.51,72241.35851
1483621800,16.33,59.37,0.082,495.7,53.52,72916.68647
1483622400,16.5,59.2,0.083,494.3,55.24,72558.94896
1483623000,16.7,59.2,0.082,494.8,58.49,72418.13177
1483623600,17.01,57.9,0.082,473.2,59.77,72535.12198
1483624200,17.14,57.23,0.086,480.6,59.52,71773.78765
1483624800,17.25,57.33,0.081,470.4,62.08,71592.3677
1483625400,17.3,57.3,0.085,463.8,61.4,71623.48661
1483626000,17.55,56.83,0.086,452.8,63.12,71336.52611
1483626600,17.64,55.89,0.085,441.8,64.3,71214.45698
1483627200,17.75,56.13,0.082,429.9,65.59,71024.61499
1483627800,17.9,55.43,0.085,411.4,66.28,70742.89182
1483628400,18.06,54.26,0.087,392.7,70.2,70135.53507
1483629000,18.2,53.29,0.088,372.2,81.6,70175.95369
1483629600,18.09,53.86,0.089,358.8,106.7,69835.93928
1483630200,18.4,53.52,0.088,327.3,144.8,69552.19977
1483630800,18.22,52.65,0.089,265.6,161.9,69724.23821
1483631400,18.34,52.42,0.086,295.5,236,68983.8019
1483632000,17.96,50.78,0.081,212.4,208.6,68577.43187
1483632600,17.33,51.38,0.079,183.4,195.5,68754.69265
1483633200,17.06,52.25,0.076,217.7,245.4,68766.87224
1483633800,17.09,52.32,0.076,191.7,220.1,68477.72419
1483634400,16.9,52.22,0.076,177.7,208,68906.43862
1483635000,16.85,52.78,0.074,153.9,182.3,69651.20256
1483635600,16.58,54.96,0.076,126.4,150.3,71181.07876
1483636200,16.29,56.19,0.077,54.02,60.8,74631.27813
1483636800,16.07,57.29,0.075,80.8,97.1,80942.7557
1483637400,15.9,58.32,0.077,50.62,60.16,87641.26871
1483638000,15.71,58.66,0.075,27.97,32.23,92530.19713
1483638600,15.62,59.16,0.079,29.67,34.37,95021.03977
1483639200,15.15,61.53,0.083,17.81,18.68,96050.27749
1483639800,14.47,62.46,0.09,8.26,8.61,96428.24152
1483640400,14.21,63.53,0.091,3.239,3.356,96933.02713
1483641000,13.91,64.66,0.087,0.875,0.905,96808.86434
1483641600,13.8,65.03,0.088,0.154,0.189,96570.7275
1483642200,13.44,65.56,0.088,0.055,0.152,96707.2569
1483642800,13.19,66.46,0.083,0.051,0.126,96641.77185
1483643400,12.81,67.96,0.073,0.04,0.145,96581.01659
1483644000,12.47,70.1,0.081,0.062,0.108,97093.47152
1483644600,12.51,70.4,0.071,0.077,0.096,95947.13355
1483645200,12.14,71.4,0.075,0.095,0.07,95591.64189
1483645800,11.95,72.4,0.069,0.055,0.082,95333.02988
1483646400,11.86,72.8,0.076,0.055,0.108,95210.71778
1483647000,11.51,73.6,0.088,0.062,0.119,95933.78479
1483647600,11.26,74.2,0.085,0.062,0.093,96346.92087
1483648200,10.98,76.2,0.074,0.059,0.137,96080.5678
1483648800,10.91,76.8,0.077,0.048,0.1,95496.47074
1483649400,10.68,78.5,0.074,0.048,0.119,94987.69726
1483650000,10.85,78.6,0.077,0.055,0.104,93866.08161
1483650600,11,79.7,0.088,0.077,0.108,93359.98688
1483651200,11.53,81.7,0.086,0.059,0.119,92616.17671
1483651800,12.17,80.6,0.092,0.051,0.13,90951.63748
1483652400,11.85,78.9,0.087,0.048,0.13,89370.16868
1483653000,11.28,79.9,0.085,0.044,0.108,88776.56009
1483653600,10.58,81.6,0.082,0.062,0.089,87830.56845
1483654200,10.47,83.1,0.084,0.055,0.134,86682.44932
1483654800,10.84,82.7,0.085,0.059,0.119,84697.14994
1483655400,10.79,80.7,0.09,0.062,0.13,83381.48062
1483656000,10.43,81.7,0.087,0.059,0.126,82155.11408
1483656600,10.08,82.9,0.088,0.066,0.134,80405.75043
1483657200,10,82.7,0.085,0.07,0.122,78191.04608
1483657800,9.81,83.2,0.085,0.07,0.167,76350.42658
1483658400,9.75,83.4,0.085,0.066,0.141,74271.47844
1483659000,9.46,83.6,0.084,0.062,0.145,72302.83335
1483659600,9.09,84.6,0.085,0.033,0.145,70217.70968
1483660200,9.11,84.8,0.088,0.033,0.156,68092.87163
1483660800,8.96,84.9,0.082,0.07,0.145,65836.04927
1483661400,8.91,85.6,0.084,0.062,0.119,64359.39332
1483662000,8.85,85.5,0.086,0.044,0.178,63371.46425
1483662600,8.86,85.6,0.086,0.059,0.115,61738.64591
1483663200,8.88,85.7,0.083,0.051,0.159,59994.8628
1483663800,8.78,85.5,0.082,0.073,0.134,59047.62814
1483664400,8.7,85.5,0.084,0.059,0.13,57442.84848
1483665000,8.57,85.8,0.085,0.073,0.126,56112.12044
1483665600,8.52,86.1,0.088,0.051,0.193,55269.39859
1483666200,8.39,86.7,0.085,0.073,0.126,54156.6628
1483666800,8.41,86.8,0.084,0.081,0.126,53750.67725
1483667400,8.46,87,0.088,0.084,0.163,53227.14422
1483668000,8.31,86.6,0.085,0.077,0.171,52729.35994
1483668600,8.13,86.7,0.083,0.059,0.171,51909.45366
1483669200,7.88,87.4,0.083,0.066,0.148,51282.68278
1483669800,7.91,87.5,0.081,0.095,0.134,50704.63898
1483670400,8.01,87.4,0.083,0.081,0.13,50543.73758
1483671000,8.22,87.6,0.086,0.062,0.134,50404.64324
1483671600,8.38,87,0.087,0.059,0.152,50145.73775
1483672200,8.43,86.8,0.089,0.059,0.171,50064.33678
1483672800,8.14,87.1,0.084,0.055,0.141,49883.39233
1483673400,8.37,87.2,0.088,0.066,0.13,49824.42034
1483674000,8.47,86.9,0.089,0.066,0.167,49776.16096
1483674600,8.19,87,0.088,0.048,0.156,49793.78115
1483675200,8.1,87.4,0.089,0.062,0.215,49624.23096
1483675800,7.93,87.7,0.084,0.037,0.252,49317.27648
1483676400,7.98,88.2,0.092,0.062,0.152,49249.92437
1483677000,8.07,88.1,0.085,0.059,0.174,48931.66875
1483677600,8.03,88.8,0.085,0.091,0.137,49014.14286
1483678200,8.01,88.9,0.087,0.048,0.152,49377.25276
1483678800,7.95,88.9,0.08,0.04,0.156,49825.22124
1483679400,8.09,88.8,0.086,0.055,0.152,49886.50808
1483680000,8.2,88.7,0.08,0.07,0.134,50317.88123
1483680600,8.32,88.6,0.082,0.051,0.171,50662.34185
1483681200,8.66,88.6,0.083,0.07,0.152,51525.09886
1483681800,8.83,87.7,0.084,0.044,0.134,53109.10132
1483682400,8.72,86.8,0.084,0.07,0.111,54656.13211
1483683000,8.61,87.1,0.085,0.073,0.148,54399.69777
1483683600,8.65,86.8,0.085,0.04,0.178,54300.70364
1483684200,8.81,86.7,0.083,0.062,0.174,54604.07679
1483684800,8.57,85.9,0.081,0.073,0.148,55100.06791
1483685400,8.7,86.5,0.086,0.073,0.152,54837.20373
1483686000,9.21,85.5,0.089,0.04,0.152,54144.06933
1483686600,9.46,83.9,0.085,0.066,0.189,54031.67017
1483687200,9.54,82.2,0.082,0.084,0.122,53512.14133
1483687800,9.51,81.3,0.081,0.062,0.119,52198.21968
1483688400,9.29,81.5,0.085,0.059,0.115,50487.30236
1483689000,9.23,81.5,0.082,0.095,0.134,49395.12049
1483689600,9.1,81.7,0.085,0.106,0.23,50199.12431
1483690200,9.04,81.9,0.084,0.761,0.708,52124.0943
1483690800,8.65,82.5,0.084,3.089,2.908,53100.12313
1483691400,8.62,83.6,0.087,5.538,5.259,54608.35423
1483692000,9.03,83.6,0.089,12.6,12.03,55398.91063
1483692600,9.33,82.4,0.081,49.13,35.81,56330.26142
1483693200,9.78,81.7,0.087,78.7,52.65,58152.5002
1483693800,9.88,80.2,0.087,87.2,59.62,59033.46658
1483694400,9.92,79,0.087,78,59.66,60116.69764
1483695000,10.14,78.7,0.081,82.3,73.8,61245.36003
1483695600,10.19,78.6,0.084,106.4,97,62173.88499
1483696200,10.5,77.4,0.086,121.6,115.4,63152.68768
1483696800,10.9,76.1,0.082,114.3,110.2,63604.76273
1483697400,11.12,74.5,0.083,118.9,116,65115.61716
1483698000,11.23,74,0.089,140.9,137.7,66232.85692
1483698600,11.47,73.5,0.089,153.3,151.9,67500.0537
1483699200,11.69,73,0.08,144.4,146.1,68601.48124
1483699800,11.79,73.1,0.083,132.8,133.6,69680.97454
1483700400,11.71,73.4,0.089,140.9,138.8,70246.0662
1483701000,11.83,73.3,0.091,217.2,191.8,70898.97943
1483701600,12.21,73.1,0.086,349.9,253.7,71183.49649
1483702200,12.69,71.7,0.087,224.5,202,71536.603
1483702800,13.06,69.68,0.082,175.1,167,71848.77201
1483703400,13.42,68.25,0.085,182,176,71589.50195
1483704000,13.69,68.08,0.085,210,197,71410.21561
1483704600,14,67.88,0.083,268.5,218.2,71356.13049
1483705200,14.37,67.41,0.083,274.3,216.5,70947.22179
1483705800,14.7,66.08,0.087,235.1,202.6,70032.91267
1483706400,14.82,65.88,0.085,267.4,231.8,69826.28845
1483707000,14.79,66.31,0.088,290.6,248.8,69955.92599
1483707600,15.03,65.74,0.086,332.7,284.8,69841.1113
1483708200,15.22,65.98,2.287,348.7,308.3,70900.92335
1483708800,15.38,66.11,4.708,244.2,234.6,71650.33965
1483709400,15.48,65.38,1.97,177.4,175.9,71585.89291
1483710000,15.56,63.21,0.14,168.6,165.6,71164.11306
1483710600,15.52,62.27,0.094,168.7,172.3,70907.98289
1483711200,15.56,62.1,0.091,215.8,222,70362.94061
1483711800,15.63,61.97,0.083,266.4,271.5,70493.94488
1483712400,15.75,62.24,0.084,291.4,287.6,70106.87306
1483713000,15.77,62.07,0.082,280.2,254.7,69536.35929
1483713600,15.78,62.64,0.089,247.7,226.7,69386.09385
1483714200,15.77,63.21,0.082,216.5,207.5,69320.28538
1483714800,15.62,64.31,0.083,181.4,183.2,69504.46072
1483715400,15.51,65.34,0.084,165.9,169,69461.00367
1483716000,15.51,65.68,0.086,162.8,165.5,68960.23649
1483716600,15.45,66.81,0.086,157,161.1,69478.86261
1483717200,15.39,67.01,0.082,158.5,158.8,69184.39834
1483717800,15.39,66.84,0.084,145.9,146.8,68636.73919
1483718400,15.32,66.84,0.083,143.1,142.8,68544.93688
1483719000,15.32,67.01,0.085,143.3,144.1,68658.59821
1483719600,15.32,67.28,0.08,131.9,133.8,68032.29436
1483720200,15.28,67.48,0.082,111.7,113.6,68378.23544
1483720800,15.25,68.21,0.082,94.1,95.5,69344.01989
1483721400,15.19,68.68,0.08,78.1,79.2,70120.32206
1483722000,15.18,69.12,0.084,62.09,62.59,71778.18267
1483722600,15.1,69.62,0.084,49.33,49.36,74410.54197
1483723200,14.99,70.1,0.086,42.35,42.44,79467.07054
1483723800,14.91,70.3,0.086,38.2,39.13,85922.22216
1483724400,14.84,70.3,0.086,30.99,31.5,91083.48171
1483725000,14.72,72.1,0.083,23.54,23.81,93819.57692
1483725600,14.51,73.8,0.084,13.38,13.36,94168.068
1483726200,14.31,74.7,0.085,7.34,7.43,95073.62176
1483726800,14.17,75.3,0.086,2.701,2.73,95637.76966
1483727400,13.99,76.2,0.083,0.608,0.668,95343.66931
1483728000,13.87,76.4,0.089,0.099,0.182,95134.95842
1483728600,13.95,75.9,0.087,0.055,0.108,94746.40406
1483729200,13.97,74.4,0.085,0.084,0.082,94398.63077
1483729800,13.85,74,0.09,0.033,0.07,94566.35085
1483730400,13.58,74.8,0.086,0.055,0.085,94666.75076
1483731000,13.34,76,0.083,0.07,0.148,94532.81765
1483731600,13.28,76,0.086,0.059,0.111,93950.26289
1483732200,13.32,75.6,0.084,0.033,0.141,93742.33312
1483732800,13.41,75,0.083,0.022,0.111,93496.18787
1483733400,13.42,73.5,0.084,0.066,0.13,94276.54541
1483734000,13.34,74.6,0.085,0.044,0.156,94322.48994
1483734600,13.01,75.9,0.087,0.073,0.115,93907.35888
1483735200,12.71,76.7,0.087,0.073,0.096,94078.78178
1483735800,12.5,77.7,0.087,0.048,0.152,93947.44632
1483736400,12.53,78,0.085,0.07,0.122,93094.70405
1483737000,12.61,77.3,0.088,0.026,0.148,92692.01837
1483737600,12.59,76.6,0.087,0.081,0.111,91942.52954
1483738200,12.48,77.2,0.088,0.066,0.119,90197.56447
1483738800,12.41,77.8,0.083,0.04,0.134,88791.36647
1483739400,12.49,77.6,0.086,0.044,0.137,88037.715
1483740000,12.45,77.5,0.085,0.055,0.122,86543.43453
1483740600,12.53,77.5,0.086,0.055,0.137,85391.78246
1483741200,12.55,77.5,0.084,0.033,0.148,83687.4998
1483741800,12.35,78.1,0.086,0.051,0.115,81996.03923
1483742400,12.42,78,0.085,0.062,0.104,81158.91716
1483743000,12.32,78,0.09,0.044,0.171,79720.881
1483743600,12.28,78.1,0.085,0.037,0.167,77201.70331
